step,entropy
1665,0.44186726
1666,1.04650400
1667,1.64127987
1668,0.67934623
1669,0.95433847
1670,1.81058684
1671,0.60099891
1672,2.06103598
1673,2.11132038
1674,1.68177743
1675,1.42552282
1676,1.69566712
1677,1.38387116
1678,1.41519543
1679,0.39419833
1680,2.27536289
1681,1.04018792
1682,1.11292402
1683,0.85349302
1684,0.53378561
1685,1.64062618
1686,2.46329104
1687,0.75885637
1688,2.18097196
1689,2.46152943
1690,0.27050084
1691,2.16329464
1692,2.10035929
1693,1.52366777
1694,0.41160968
1695,1.01025667
1696,1.15899659
1697,0.40400971
1698,1.56415527
1699,0.95454967
1700,0.05404547
1701,1.87243622
1702,1.12348663
1703,1.97360801
1704,1.39089181
1705,1.43334076
1706,2.37836951
1707,0.35806023
1708,1.64336219
1709,2.02915232
1710,1.24609235
1711,1.96265754
1712,0.46795378
1713,0.80741502
1714,2.04194441
1715,2.18403578
1716,0.91265237
1717,0.80316531
1718,1.51083748
1719,0.89556637
1720,1.39586066
1721,0.71203348
1722,1.76793071
1723,1.25257047
1724,1.09406278
1725,1.24789013
1726,1.54782790
1727,1.11350570
1728,1.12712933
1729,0.55468309
1730,1.86004563
1731,0.57661923
1732,0.98057522
1733,1.80787483
1734,1.80098616
1735,0.20811865
1736,1.48474595
1737,0.66556666
1738,0.35873862
1739,0.97422755
1740,1.72782988
1741,0.39404040
1742,0.25767982
1743,2.33121423
1744,0.07860067
1745,0.05602152
1746,0.28279385
1747,0.55151270
1748,1.51700603
1749,0.56240889
1750,0.31151180
1751,1.87350006
1752,1.37640401
1753,1.28042199
1754,1.53683472
1755,1.22599967
1756,1.02826230
1757,1.59578514
1758,0.39614696
1759,0.11239478
1760,0.12705986
1761,0.71687926
1762,0.95711943
1763,0.84329489
1764,1.17894346
1765,1.47022295
1766,0.31244814
1767,0.90902686
1768,0.65701380
1769,1.33634487
1770,1.42932708
1771,1.69014711
1772,1.54095579
1773,1.10060670
1774,0.22601444
1775,0.49644086
1776,0.56418389
1777,1.71540942
1778,0.45894059
1779,1.91891798
1780,1.56721472
1781,1.49392393
1782,2.46192867
1783,2.36085172
1784,2.12978652
1785,2.33198981
1786,1.98141296
1787,1.26714456
1788,0.01550200
1789,0.09221414
1790,0.41453750
1791,0.44084737
1792,0.25440815
1793,2.43512455
1794,2.24027920
1795,2.45262111
1796,1.76803693
1797,2.11401807
1798,0.04238608
1799,0.44610660
1800,0.15199364
1801,1.59287023
1802,1.17827988
1803,2.40246372
1804,1.58552478
1805,0.78414470
1806,1.26531882
1807,1.48887368
1808,1.69407088
1809,1.30746270
1810,2.33346003
1811,2.22331736
1812,1.64873325
1813,0.62947073
1814,1.64655292
1815,0.37220135
1816,0.28837560
1817,0.63591635
1818,1.30264248
1819,0.93293094
1820,1.85179306
1821,0.92280419
1822,0.80912856
1823,1.36795277
1824,2.28332302
1825,2.40020989
1826,0.19736775
1827,2.08275249
1828,1.08969277
1829,0.03153099
1830,0.33412352
1831,1.60476763
1832,1.96919708
1833,1.56142120
1834,1.68364121
1835,1.24311521
1836,1.30160841
1837,0.78227228
1838,2.39070060
1839,2.42635699
1840,1.60918238
1841,1.03047255
1842,1.05140882
1843,2.01783780
1844,0.18255468
1845,2.14687863
1846,1.23923642
1847,1.24031150
1848,0.90221206
1849,0.68259549
1850,1.52640564
1851,2.16290854
1852,1.19438686
1853,2.14509698
1854,0.49024283
1855,1.36185649
1856,1.61899963
1857,1.22471659
1858,2.14751770
1859,1.27550335
1860,0.81972556
1861,0.44332682
1862,0.71385093
1863,1.66783053
1864,2.30318030
1865,0.64149932
1866,0.33221019
1867,2.28587683
1868,1.22965593
1869,1.74267599
1870,1.52041271
1871,0.38474658
1872,0.68042618
1873,0.75748681
1874,1.54856076
1875,1.68502470
1876,1.89044420
1877,1.22577432
1878,1.92603914
1879,2.31113749
1880,0.71810917
1881,1.08464770
1882,0.61838857
1883,0.64394384
1884,1.18425901
1885,0.89050452
1886,1.94389400
1887,0.44882588
1888,1.38864558
1889,1.89282594
1890,1.00814390
1891,0.00368719
1892,2.05789022
1893,0.63567866
1894,0.17444996
1895,0.02031885
1896,1.85265956
1897,0.97541296
1898,2.07900535
1899,1.11630944
1900,0.06587885
1901,0.91110329
1902,1.59140970
1903,1.04935054
1904,0.03212147
1905,1.00249706
1906,1.76157325
1907,0.19125524
1908,0.50664937
1909,1.77965416
1910,2.34199363
1911,0.40894657
1912,1.16704704
1913,1.79722231
1914,0.68063556
1915,0.32598281
1916,0.85283813
1917,1.02952842
1918,0.13448440
1919,2.33529894
1920,2.21644131
1921,0.73067832
1922,1.71577205
1923,1.09447716
1924,2.06152101
1925,0.01170144
1926,0.67586895
1927,1.04435645
1928,2.40804943
1929,1.02260385
1930,0.98803918
1931,0.89244725
1932,2.08410829
1933,1.61697963
1934,1.61955752
1935,1.90707099
1936,0.28893843
1937,0.45954251
1938,1.15787250
1939,2.06690246
1940,0.73305696
1941,0.04209044
1942,0.36755547
1943,0.57158106
1944,0.89366847
1945,0.76698351
1946,1.12756762
1947,0.24131807
1948,0.49071052
1949,0.98982551
1950,1.71776402
1951,0.87175207
1952,0.49298184
1953,0.56509977
1954,1.96189703
1955,0.08128876
1956,0.47420237
1957,1.43656583
1958,0.96579554
1959,1.53790937
1960,0.55749938
1961,1.70829909
1962,0.90067696
1963,2.18798694
1964,0.00228462
1965,0.81795175
1966,0.32131413
1967,1.42842966
1968,0.64686499
1969,0.44509381
1970,1.96165734
1971,2.27397652
1972,1.74854913
1973,1.33030526
1974,2.34575047
1975,0.94874841
1976,2.31398010
1977,1.43856460
1978,1.59808128
1979,1.50036966
1980,0.18849115
1981,0.15351871
1982,0.23150063
1983,1.74335271
1984,2.10576860
1985,2.33838828
1986,0.35339095
1987,1.53058531
1988,1.23520482
1989,1.08166667
1990,0.33877285
1991,0.47678384
1992,1.87077935
1993,0.32129388
1994,0.57146581
1995,2.28707666
1996,2.36405360
1997,2.42567958
1998,1.93703398
1999,1.14143063
2000,1.95826376
2001,2.46197647
2002,0.65357231
2003,0.32938778
2004,1.44965098
2005,0.43404639
2006,1.48684042
2007,2.16462968
2008,0.70251666
2009,0.37808402
2010,0.46695908
2011,0.85739209
2012,2.11680445
2013,0.65452361
2014,2.23390132
2015,1.62564241
2016,1.35310424
2017,1.64803434
2018,0.96097097
2019,0.92464533
2020,1.03020620
2021,1.82888328
2022,1.26830474
2023,0.74868065
2024,1.96592726
2025,0.60658572
2026,1.75752589
2027,0.54553681
2028,1.18901652
2029,0.59072942
2030,2.15485083
2031,2.09770011
2032,1.43620720
2033,0.96254958
2034,0.75621488
2035,1.89782138
2036,0.30779660
2037,2.17340857
2038,1.27399829
2039,0.58663812
2040,1.72306520
2041,1.33681427
2042,0.15780495
2043,0.53356163
2044,1.71316225
2045,0.74267792
2046,2.17032453
2047,2.02294653
2048,0.95372205
2049,0.93998761
2050,2.17728972
2051,0.49691460
2052,1.66909614
2053,0.55676395
2054,0.95919265
2055,1.01552391
2056,1.26825345
2057,1.99824973
2058,0.12961270
2059,0.99613415
2060,2.12819319
2061,2.02108856
2062,1.90117180
2063,0.57244454
2064,1.77258011
2065,1.22448574
2066,0.09884381
2067,1.91660191
2068,0.56473912
2069,1.65644807
2070,0.15608633
2071,2.09358871
2072,0.97534274
2073,1.12557270
2074,1.11058361
2075,1.81279758
2076,0.82202388
2077,0.83967134
2078,1.37680353
2079,0.21405080
2080,1.67689131
2081,0.73066563
2082,0.44762352
2083,2.14067059
2084,0.68189695
2085,0.33235382
2086,1.11959426
2087,1.81157010
2088,1.29384930
2089,1.28668999
2090,1.40150809
2091,2.12876811
2092,0.85289200
2093,0.66107662
2094,0.69658294
2095,2.41912571
2096,1.27231980
2097,0.35521943
2098,2.36042274
2099,1.04807319
2100,0.40940779
2101,0.66840732
2102,2.07886810
2103,1.33994950
2104,2.34326926
2105,0.19299315
2106,1.97995243
2107,0.18793268
2108,0.60114713
2109,2.05569219
2110,2.32471950
2111,1.39641106
2112,0.35072216
2113,0.62968543
2114,1.31274627
2115,0.20258456
2116,0.64173980
2117,1.54822437
2118,1.97316230
2119,0.66550751
2120,1.93965399
2121,1.84059339
2122,0.63374890
2123,0.78254750
2124,0.11554955
2125,1.99082480
2126,0.03088176
2127,0.88221465
2128,2.19924020
2129,0.12134515
2130,1.65270550
2131,0.29462929
2132,0.82487821
2133,1.51634893
2134,1.51046514
2135,0.58576614
2136,0.46952118
2137,1.77566489
2138,0.11384103
2139,0.16986356
2140,1.00843936
2141,1.53200375
2142,1.05422240
2143,0.85966819
2144,1.76064433
2145,2.28892030
2146,1.60547145
2147,1.60835308
2148,1.08105428
2149,0.26343510
2150,1.56533037
2151,0.93774034
2152,1.30447118
2153,0.19652753
2154,0.69596927
2155,0.68002810
2156,1.50270089
2157,0.08550585
2158,1.59134869
2159,0.48739678
2160,0.01816619
2161,1.91563857
2162,0.84159395
2163,0.86269833
2164,0.78801729
2165,0.67121080
2166,0.92651203
2167,0.03423854
2168,0.00931122
2169,1.81698002
2170,2.31520790
2171,1.95785437
2172,2.13625717
2173,1.34508727
2174,1.42624233
2175,1.28646852
2176,0.54431888
2177,0.85847738
2178,0.50123300
2179,1.33055527
2180,1.48093013
2181,0.17182749
2182,0.27016160
2183,1.95497143
2184,1.52862585
2185,1.43785068
2186,0.51829524
2187,1.73630531
2188,1.37598407
2189,1.31639427
2190,2.46357861
2191,1.00627137
2192,1.04440585
2193,1.48458078
2194,2.29035396
2195,0.86515849
2196,2.33186354
2197,0.73250312
2198,1.63782949
2199,0.79836054
2200,0.92607492
2201,0.25007497
2202,0.41907273
2203,0.13525437
2204,2.35304430
2205,0.24283877
2206,0.87491208
2207,1.96009392
2208,0.88286117
2209,1.11391664
2210,2.22646508
2211,1.38913435
2212,1.26192960
2213,2.28179889
2214,0.37482400
2215,1.01814698
2216,1.36314326
2217,1.94971378
2218,0.21431853
2219,1.91150228
2220,0.94947977
2221,1.31385082
2222,0.26062374
2223,1.36567791
2224,1.47553347
2225,0.64424944
2226,0.48375221
2227,0.96836761
2228,0.21662374
2229,2.40113999
2230,0.72009331
2231,2.45808568
2232,2.27274458
2233,0.76098107
2234,2.12381671
2235,1.12174202
2236,1.19302707
2237,0.75582932
2238,0.44459034
2239,0.34233252
2240,1.65419924
2241,1.07650828
2242,2.11441835
2243,0.24171486
2244,1.20163343
2245,0.21115576
2246,0.56077087
2247,2.28249751
2248,1.82717668
2249,0.04447921
2250,1.15627886
2251,0.38654433
2252,0.39670957
2253,0.74515767
2254,0.38845223
2255,2.02130092
2256,1.06521341
2257,0.50936489
2258,1.16111892
2259,1.92670540
2260,1.90727694
2261,0.06589380
2262,1.48519293
2263,2.13001310
2264,1.25175538
2265,1.81076137
2266,0.38445128
2267,0.25840290
2268,1.31248846
2269,0.03629254
2270,0.99185317
2271,0.02167285
2272,2.09275213
2273,0.96141586
2274,2.18100640
2275,1.81931969
2276,1.77222167
2277,1.58238751
2278,0.06836505
2279,1.64636766
2280,0.01440576
2281,0.11793472
2282,1.72642365
2283,0.84749179
2284,0.54708015
2285,2.26717724
2286,0.18011268
2287,1.92822081
2288,0.73102420
2289,1.42982541
2290,1.32169514
2291,1.45111311
2292,2.06028304
2293,1.27803990
2294,0.31555697
2295,0.63062430
2296,1.45218668
2297,1.01670179
2298,2.16694124
2299,0.47490817
2300,1.40673127
2301,1.53971320
2302,2.39683528
2303,0.28618830
2304,0.76162799
2305,1.64869321
2306,2.07947307
2307,0.68845820
2308,0.77667609
2309,0.01239843
2310,2.45512909
2311,0.47517433
2312,0.34311659
2313,1.69331514
2314,2.29998736
2315,0.81645025
2316,1.69999799
2317,0.63199046
2318,2.14781145
2319,0.84204051
2320,1.73440802
2321,0.26639690
2322,0.27502479
2323,0.62652094
2324,0.49169006
2325,0.54510076
2326,0.73498640
2327,0.44962056
2328,2.38665491
2329,0.82025599
2330,1.88236912
2331,0.02393010
2332,0.55995344
2333,0.59876405
2334,1.90228874
2335,0.43501265
2336,2.37817768
2337,0.30883472
2338,0.30780144
2339,1.58119726
2340,2.12164939
2341,0.03075606
2342,2.38296322
2343,1.85372182
2344,1.89728952
2345,0.86357127
2346,0.97199219
2347,0.22914518
2348,1.55506820
2349,1.98957831
2350,1.06117888
2351,1.33024841
2352,0.00968399
2353,2.16822875
2354,0.49026761
2355,0.16929710
2356,2.20311024
2357,0.10178928
2358,2.41782194
2359,1.65133565
2360,1.48367152
2361,2.33271612
2362,1.68978400
2363,1.77613093
2364,1.09362394
2365,1.42948456
2366,0.32501100
2367,1.61931874
2368,0.12630867
2369,0.88948525
2370,0.29659840
2371,1.24551571
2372,0.17369342
2373,1.33284481
2374,0.14829670
2375,1.50903000
2376,0.92919762
2377,2.31316418
2378,1.52053426
2379,0.43062450
2380,1.36969651
2381,0.67940330
2382,2.08130596
2383,2.44162602
2384,1.01334664
2385,1.39181010
2386,0.47074336
2387,0.85774035
2388,2.15087527
2389,1.33835791
2390,1.90137231
2391,1.60954224
2392,0.93188057
2393,2.36705948
2394,1.95336723
2395,1.88420964
2396,2.25007578
2397,1.85849968
2398,0.24053773
2399,0.09715490
2400,1.10436974
2401,2.16934243
2402,0.75508525
2403,2.19847285
2404,0.27805660
2405,1.18890294
2406,2.01625796
2407,2.28322731
2408,1.45203181
2409,0.43327533
2410,1.19759982
2411,2.26770813
2412,2.13413432
2413,0.97508006
2414,2.17618870
2415,0.52626549
2416,2.20428433
2417,1.24363699
2418,0.87740402
2419,1.64481263
2420,1.12414642
2421,1.55198386
2422,0.91084331
2423,0.79994371
2424,0.20038914
2425,0.04956572
2426,0.36422297
2427,0.41127964
2428,1.05504422
2429,0.15414791
2430,1.04638029
2431,0.39643968
2432,0.59121689
2433,1.28640794
2434,1.43898374
2435,0.44722452
2436,0.03752539
2437,2.09263608
2438,1.41803994
2439,0.56899100
2440,0.26379845
2441,0.77595436
2442,0.50811551
2443,1.82186184
2444,2.15670219
2445,1.60401458
2446,1.39545367
2447,0.99684164
2448,2.45359213
2449,1.54606603
2450,1.43509673
2451,1.99359497
2452,0.41557892
2453,1.76761773
2454,1.92207484
2455,0.03591308
2456,1.11369107
2457,1.40436998
2458,0.59259536
2459,1.29869040
2460,2.34512117
2461,1.79279159
2462,0.10684270
2463,0.74617325
2464,0.34205938
2465,0.22546645
2466,2.15773856
2467,0.17841038
2468,1.43671937
2469,2.36601729
2470,0.80552237
2471,2.08397660
2472,1.69151032
2473,2.32585409
2474,0.59279669
2475,0.81663165
2476,0.89256230
2477,2.33472095
2478,2.43727427
2479,1.03641865
2480,1.03046571
2481,2.21120374
2482,1.77719908
2483,1.36102364
2484,0.02426867
2485,1.43198170
2486,0.92863702
2487,1.97950646
2488,1.92840385
2489,0.16408937
2490,1.02134280
2491,2.38281835
2492,1.91249369
2493,1.42414693
2494,2.00898179
2495,1.11100385
2496,1.02490244
2497,0.24469232
2498,0.37752458
2499,1.57617249
2500,0.06371084
2501,0.03317362
2502,1.69510920
2503,2.13109122
2504,1.03293364
2505,1.18154545
2506,2.13798809
2507,2.22859275
2508,2.38398301
2509,2.13461991
2510,1.86729542
2511,1.05656106
2512,0.78231184
2513,1.87953317
2514,1.28439289
2515,1.00829903
2516,0.53332253
2517,0.84290527
2518,1.87101896
2519,1.60794697
2520,0.31149391
2521,2.40409894
2522,2.33439785
2523,0.70117740
2524,0.05996012
2525,0.09961739
2526,1.20048153
2527,1.08424106
2528,0.21602319
2529,1.74655219
2530,2.13219039
2531,0.55945600
2532,0.62234539
2533,0.37579530
2534,2.03796093
2535,2.17807127
2536,1.63788695
2537,0.20393413
2538,1.29827236
2539,1.27813303
2540,2.25408894
2541,0.53387204
2542,0.29444705
2543,0.84374643
2544,1.30578578
2545,1.37000261
2546,1.57523383
2547,1.71981795
2548,0.91112332
2549,1.37515374
2550,1.21699275
2551,1.73631261
2552,0.22938409
2553,0.97332904
2554,1.65898477
2555,2.42871941
2556,1.28726114
2557,0.52491401
2558,1.57226936
2559,0.70726710
2560,1.66998159
2561,1.51046058
2562,1.95879649
2563,2.13016156
2564,0.98206021
2565,1.03379064
2566,0.91180726
2567,1.75321470
2568,1.85460653
2569,0.13494033
2570,2.29204957
2571,0.38735859
2572,0.58072564
2573,1.95584379
2574,1.54537735
2575,0.96759381
2576,2.11957829
2577,2.26425455
2578,1.36396015
2579,0.74823887
2580,0.50598968
2581,1.03575532
2582,1.99007322
2583,1.54580588
2584,0.14225932
2585,0.38631100
2586,2.24662240
2587,1.60684099
2588,1.89841172
2589,2.08573504
2590,2.40107065
2591,0.82732421
2592,0.16298856
2593,1.26697892
2594,2.30628698
2595,1.90390871
2596,0.85600920
2597,0.61394594
2598,1.14176607
2599,2.33655605
2600,0.22784352
2601,0.01134221
2602,1.78956561
2603,1.33862258
2604,1.96919039
2605,1.50752856
2606,2.23146921
2607,0.59868934
2608,0.36440789
2609,1.77132358
2610,2.18706492
2611,0.84658612
2612,2.25562446
2613,0.75649721
2614,1.58207952
2615,0.46148994
2616,0.83001745
2617,1.94316669
2618,2.10033153
2619,2.21651055
2620,1.04712386
2621,2.37535175
2622,2.20028046
2623,0.73263381
2624,2.07236924
2625,2.24477607
2626,1.58780656
2627,1.15868813
2628,2.40177354
2629,1.69135326
2630,1.26495628
2631,0.04515873
2632,2.25818495
2633,2.17147053
2634,2.37224571
2635,2.11249563
2636,2.12818231
2637,1.29517016
2638,1.25108173
2639,0.32155476
2640,1.98701635
2641,2.00213756
2642,0.19681801
2643,2.08547822
2644,1.62134543
2645,1.99709959
2646,0.87991523
2647,2.40341220
2648,1.47209980
2649,0.98274970
2650,1.58462871
2651,1.70654968
2652,2.39294646
2653,0.71296577
2654,2.05412971
2655,1.00585244
2656,0.84552048
2657,2.45746767
2658,2.43323778
2659,2.41510914
2660,2.15583959
2661,0.49186705
2662,2.15605692
2663,0.81095728
2664,1.61120667
2665,1.79113028
2666,0.06976053
2667,0.03837912
2668,1.71746863
2669,1.10918458
2670,0.94502288
2671,0.43188502
2672,1.08443268
2673,1.92838641
2674,0.27755034
2675,1.95330691
2676,2.40676611
2677,2.19109186
2678,1.13612849
2679,0.50793982
2680,1.71245909
2681,0.26244505
2682,0.78423659
2683,1.61650828
2684,1.59412047
2685,1.62180760
2686,2.00847754
2687,1.70347536
2688,1.14426192
2689,1.58016457
2690,1.76382330
2691,1.50387125
2692,2.17545542
2693,0.84509862
2694,1.63916366
2695,1.94058741
2696,2.00445017
2697,2.02525043
2698,2.38729851
2699,2.34540518
2700,2.02165311
2701,2.36032912
2702,1.57150206
2703,1.33861529
2704,0.15320728
2705,2.03326092
2706,2.29448828
2707,1.39882886
2708,0.78173515
2709,0.79719737
2710,0.79075594
2711,1.53226183
2712,0.58540949
2713,2.19046404
2714,1.07646817
2715,1.51735168
2716,1.72904611
2717,0.03253115
2718,0.13147753
2719,1.84603527
2720,1.08192457
2721,0.11344933
2722,0.25723379
2723,0.87352769
2724,1.65137283
2725,1.92132012
2726,0.56773873
2727,1.66989107
2728,0.22265657
2729,2.04061825
2730,0.04430485
2731,2.42803655
2732,1.80606209
2733,1.76354536
2734,0.70596803
2735,0.82480840
2736,1.98744207
2737,0.43342072
2738,2.23815606
2739,0.34044703
2740,1.52960380
2741,2.28554308
2742,2.36620307
2743,0.56221248
2744,1.87399144
2745,2.35567439
2746,1.76478646
2747,1.90293922
2748,2.41361680
2749,0.44746259
2750,0.29010468
2751,2.24194256
2752,1.05265196
2753,2.37701134
2754,0.66019645
2755,1.75914938
2756,0.31202545
2757,0.15141624
2758,1.07880270
2759,1.75318826
2760,0.26701344
2761,1.28537264
2762,1.62085618
2763,2.42868481
2764,1.92010934
2765,0.08649171
2766,1.43669739
2767,0.81659154
2768,0.66734384
2769,2.22600985
2770,1.68894155
2771,1.88546723
2772,2.18046699
2773,0.51014973
2774,0.57859050
2775,1.02628467
2776,0.42607754
2777,1.93045473
2778,2.40061567
2779,0.94104362
2780,1.25932068
2781,1.19674161
2782,1.64896879
2783,1.49914791
2784,1.98732951
2785,0.62603077
2786,0.04309157
2787,2.02408532
2788,0.05976193
2789,0.70587478
2790,2.20978263
2791,0.48059930
2792,1.68999436
2793,2.38245179
2794,0.80421465
2795,2.01054188
2796,0.95092415
2797,1.60471424
2798,0.24731150
2799,0.58743369
2800,0.98265233
2801,0.12930546
2802,0.23655421
2803,2.10892484
2804,2.04441859
2805,2.46014410
2806,0.51365502
2807,1.53557158
2808,0.67455402
2809,0.60710856
2810,0.99061289
2811,0.22844122
2812,0.22231595
2813,2.40557211
2814,0.89662950
2815,2.19714855
2816,1.15953893
2817,1.74936485
2818,1.25550186
2819,1.18436607
2820,0.23368620
2821,1.78091629
2822,0.59281841
2823,1.41549150
2824,0.27764487
2825,1.78487187
2826,1.35481382
2827,0.29056913
2828,0.21697319
2829,0.89471061
2830,1.62860040
2831,2.34975571
2832,0.62203562
2833,2.17082267
2834,1.54079339
2835,1.33940101
2836,0.55227865
2837,1.56069179
2838,1.00009301
2839,0.57652295
2840,1.94077085
2841,2.12157635
2842,1.06136208
2843,0.17143724
2844,1.78287232
2845,1.28394555
2846,2.12812798
2847,0.07088090
2848,1.71806920
2849,1.60727525
2850,0.28341660
2851,2.08135210
2852,1.43811038
2853,0.87818015
2854,0.39119245
2855,1.96330386
2856,0.11843558
2857,0.69740098
2858,1.77618239
2859,1.40235954
2860,0.51051046
2861,2.31006049
2862,1.46709100
2863,1.37039913
2864,1.77388201
2865,1.10666140
2866,0.73110055
2867,0.45916597
2868,1.05715065
2869,1.05471736
2870,2.04281683
2871,0.02071912
2872,1.65628279
2873,1.76524103
2874,0.56977667
2875,0.98200454
2876,0.60846802
2877,1.70519572
2878,1.02635147
2879,1.10703686
2880,1.10741156
2881,1.74090668
2882,1.93656073
2883,1.88168078
2884,0.44156519
2885,1.89435932
2886,1.42293049
2887,1.67346226
2888,1.28487523
2889,1.09084913
2890,2.44833071
2891,2.16401718
2892,0.10430446
2893,0.58856089
2894,0.50060855
2895,1.86762787
2896,1.25890853
2897,1.62653240
2898,2.32312055
2899,2.30862886
2900,2.13159310
2901,1.62927837
2902,1.36346739
2903,1.02707878
2904,0.17595748
2905,2.43979842
2906,2.27626471
2907,0.14305175
2908,0.28263319
2909,0.57954017
2910,1.37848669
2911,1.34109014
2912,1.22604908
2913,1.60710946
2914,0.48047295
2915,0.99914216
2916,0.58910208
2917,1.93868684
2918,0.71069240
2919,2.14865180
2920,1.71347219
2921,1.53406234
2922,0.40853554
2923,2.09802227
2924,0.58626718
2925,2.12752946
2926,0.34711330
2927,2.36855721
2928,1.25157453
2929,0.73517993
2930,0.34101160
2931,1.41626616
2932,2.04910358
2933,0.42884564
2934,2.30702134
2935,0.20856886
2936,0.21630373
2937,0.06474482
2938,0.24118675
2939,0.98119007
2940,0.68259830
2941,1.44825703
2942,1.26241123
2943,2.04403939
2944,0.57267844
2945,0.47267683
2946,0.99608394
2947,1.61953193
2948,0.33618026
2949,0.06686260
2950,1.97166967
2951,1.96454490
2952,2.28555686
2953,2.35467636
2954,0.61094224
2955,0.80309107
2956,1.94585182
2957,0.02929264
2958,1.43354941
2959,1.50308451
2960,0.26138182
2961,2.34184670
2962,1.33516628
2963,0.43055797
2964,0.59167217
2965,0.32993571
2966,2.40678183
2967,2.30307209
2968,0.05073905
2969,0.68566736
2970,0.38542081
2971,1.29770119
2972,0.86008094
2973,0.11779112
2974,0.61915160
2975,1.35279828
2976,1.28728754
2977,0.54130361
2978,0.62228138
2979,0.95335716
2980,1.94832318
2981,2.35977686
2982,2.19116079
2983,2.10227710
2984,0.70474370
2985,0.15968211
2986,0.25734541
2987,2.37556469
2988,0.64682584
2989,0.37577984
2990,1.04936552
2991,0.76447576
2992,2.38272937
2993,1.36798717
2994,2.19531514
2995,0.05842844
2996,1.44892501
2997,0.87520245
2998,1.66105463
2999,1.41996636
3000,0.13180871
3001,0.64793849
3002,2.23158931
3003,1.02907806
3004,1.65057960
3005,1.24554083
3006,0.38807140
3007,0.35440137
3008,1.53522061
3009,0.33295504
3010,0.64869790
3011,2.20739340
3012,1.51451024
3013,1.83012814
3014,0.91162424
3015,0.22313543
3016,1.11198954
3017,2.07389211
3018,1.01299136
3019,1.15403539
3020,1.57184887
3021,1.16353735
3022,1.53107984
3023,0.85867708
3024,1.61410853
3025,2.39753481
3026,1.69163545
3027,0.98343886
3028,2.04920206
3029,2.08252656
3030,2.20801319
3031,2.33178580
3032,1.04173919
3033,2.15327163
3034,0.31376600
3035,0.62683310
3036,1.48189691
3037,1.80077282
3038,0.52528518
3039,1.53203144
3040,1.64000675
3041,0.32048250
3042,2.09538981
3043,1.48480266
3044,0.98472665
3045,2.20098143
3046,0.14883043
3047,1.16992477
3048,0.64849001
3049,2.00152183
3050,0.77315586
3051,0.10838357
3052,2.46067731
3053,0.79214242
3054,1.55646800
3055,1.63219049
3056,2.01927852
3057,1.42987686
3058,1.07516253
3059,2.33063791
3060,0.67081710
3061,1.31508222
3062,1.47692104
3063,0.97316583
3064,2.35380155
3065,1.09455817
3066,0.20017093
3067,0.89516874
3068,2.42818910
3069,0.74332528
3070,1.26265891
3071,0.89219582
3072,0.93848339
3073,0.42650371
3074,1.30065990
3075,0.41168816
3076,1.76178446
3077,0.32871007
3078,0.58370392
3079,0.62621230
3080,0.97783236
3081,0.36146644
3082,0.13596091
3083,1.26996674
3084,0.96080263
3085,1.59206990
3086,1.72873226
3087,0.71102810
3088,0.36439648
3089,1.45993665
3090,0.91885535
3091,1.80818933
3092,0.37718671
3093,1.48211695
3094,1.93242375
3095,2.00394458
3096,1.50188223
3097,1.82952883
3098,1.14360232
3099,1.98959834
3100,1.45706584
3101,2.29346879
3102,1.05614622
3103,1.34828420
3104,2.02478848
3105,0.12885670
3106,0.31050340
3107,1.60827083
3108,0.48064458
3109,0.31313533
3110,0.68129470
3111,2.18156825
3112,1.51904679
3113,1.22154565
3114,2.34507691
3115,1.27222250
3116,1.93393032
3117,0.22316470
3118,0.40043497
3119,0.08373358
3120,0.94721590
3121,2.06050552
3122,2.31180147
3123,1.68082979
3124,1.84363854
3125,0.66947340
3126,0.07734920
3127,1.00694598
3128,0.64345680
3129,0.44946938
3130,0.81734679
3131,2.31197378
3132,0.11553799
3133,1.10894301
3134,1.26122678
3135,0.75078429
3136,2.26155482
3137,0.39044190
3138,1.25087660
3139,1.41406106
3140,2.02246071
3141,1.18790492
3142,0.64650173
3143,2.24462563
3144,2.11724294
3145,0.12583170
3146,0.84580158
3147,0.81496103
3148,1.59890129
3149,2.02799166
3150,0.98376978
3151,2.35437016
3152,0.43967859
3153,1.07540512
3154,0.15540201
3155,2.32759717
3156,1.89663112
3157,0.81176329
3158,1.73114797
3159,0.33579446
3160,2.36672429
3161,0.31354239
3162,1.43797611
3163,2.32133332
3164,0.24684290
3165,1.37522144
3166,1.38212881
3167,0.72839052
3168,2.06912516
3169,2.05697273
3170,0.30725977
3171,0.35062234
3172,0.86719438
3173,1.75295237
3174,0.66894379
3175,0.86958701
3176,0.59798915
3177,0.96773389
3178,0.67875564
3179,1.75757076
3180,0.41167681
3181,1.83869898
3182,1.99588349
3183,0.00320177
3184,1.66365869
3185,2.36082958
3186,1.83838797
3187,2.05993958
3188,1.49364693
3189,1.40954110
3190,1.79099414
3191,0.22294161
3192,0.66453777
3193,0.31423055
3194,1.91311009
3195,2.38568198
3196,1.05173694
3197,0.84997593
3198,1.58611327
3199,1.81629347
3200,2.14452236
3201,1.29496950
3202,1.18126851
3203,0.22752163
3204,2.22103880
3205,0.53291313
3206,0.62883764
3207,0.16801898
3208,0.73375062
3209,1.88117381
3210,0.18820539
3211,0.45466489
3212,1.34766337
3213,0.92131765
3214,0.45130149
3215,1.56159382
3216,1.98799355
3217,2.26076159
3218,2.43038280
